Nama Makanan,Ukuran Porsi,Kalori (kkal),Karbohidrat (g),Lemak (g),Protein (g),Kategori,is_seafood,is_peanut,is_dairy,protein_to_calorie_ratio,is_low_calorie,is_low_fat,is_low_carb,is_high_carb,is_high_protein,Kalori (kkal)_scaled,Karbohidrat (g)_scaled,Lemak (g)_scaled,Protein (g)_scaled,protein_to_calorie_ratio_scaled
Laksa Ala Singapura,100 g,435.29,68.24,14.12,9.41,Masakan,0,0,0,0.021617772,0,0,0,1,0,1.159059051,1.352553771,0.731609332,0.166707102,-0.660038868
Niku Udon,100 g,104.35,15.65,3.7,7.39,Masakan,0,0,0,0.070819358,0,0,0,0,1,-0.839138352,-0.077661954,-0.320131117,-0.074644735,0.642587089
Bihun Kering,100 g,364,83.24,0.56,3.44,Masakan,0,0,0,0.009450549,0,1,0,1,0,0.855219636,1.595363212,-1.265658148,-0.72354023,-1.148566535
Mikuya Ramen Iyaiya Flavor,100 g,466.67,58.33,21.67,9.17,Masakan,0,0,0,0.01964986,0,0,0,0,0,1.282148082,1.170026926,1.108647255,0.14005746,-0.73336343
Ghost Pepper Creamy Curry Lontong,100 g,440,64,16,8,Masakan,0,0,0,0.018181818,0,0,0,0,0,1.177908872,1.276972238,0.840034149,0.002625828,-0.789428851
Ayam Goreng,100 g,260,10.76,14.55,21.93,Lauk,0,0,0,0.084346154,0,0,0,0,1,0.329233466,-0.351623904,0.75750353,1.154375964,0.8703993
Dada Ayam,100 g,195,0,7.72,29.55,Lauk,0,0,0,0.151538462,0,0,1,0,1,-0.077094303,-1.710248162,0.229622531,1.557789835,1.552750892
Dada Ayam Rebus Kulit Tidak Dimakan,100 g,150,0,3,28.74,Lauk,0,0,0,0.1916,0,1,1,0,1,-0.415906136,-1.710248162,-0.461196885,1.51892034,1.752823134
Mie Kering,100 g,360,88,0,0,Masakan,0,0,0,0,0,1,0,1,0,0.837019509,1.665733632,-1.634431737,-1.931501751,-1.592191924
Tasty Bakmi Ayam Geprek Matah,100 g,459.68,65.32,16.94,11.29,Lauk,0,0,0,0.024560564,0,0,0,0,0,1.25522587,1.300880428,0.890008956,0.360384991,-0.554178721
Mi Goreng Rasa Soto,100 g,470.59,62.35,21.18,9.41,Masakan,0,0,0,0.019996175,0,0,0,0,0,1.297126869,1.246580909,1.088138151,0.166707102,-0.720309012
Mi Hokkien,100 g,170,17.57,6.12,10.39,Masakan,0,0,0,0.061117647,0,0,0,0,1,-0.257885393,0.013696794,0.047705486,0.270788604,0.451216312
Kari Ayam,100 g,444.44,62.5,16.67,9.72,Lauk,0,0,0,0.021870219,0,0,0,0,0,1.195553572,1.249367586,0.875916028,0.200428787,-0.650781652
Mie Lethek,100 g,164,24.12,4.62,5.95,Masakan,0,0,0,0.036280488,0,0,0,0,0,-0.303912488,0.280908813,-0.162612712,-0.276171363,-0.174020267
Samyang Cheese,100 g,414.29,67.14,12.86,8.57,Masakan,0,0,1,0.020685993,0,0,0,1,0,1.073294012,1.333278907,0.651460988,0.071218035,-0.694498896
Mie Goreng Rasa Ayam,100 g,386.67,70.67,6.67,10.67,Lauk,0,0,0,0.02759459,0,0,0,1,0,0.955893518,1.394350736,0.114297818,0.299237751,-0.449602113
Fitmee Soto,100 g,65.22,10.87,2.17,0,Masakan,0,0,0,0,1,1,0,1,0,-1.317325529,-0.344614198,-0.6629164,-1.931501751,-1.592191924
Ayam,100 g,237,0,13.49,27.07,Lauk,0,0,0,0.114219409,0,0,1,0,1,0.194243437,-1.710248162,0.692369258,1.436098438,1.248150467
Mi Keriting Goreng Spesial,100 g,444.44,62.22,16.67,11.11,Masakan,0,0,0,0.02499775,0,0,0,0,0,1.195553572,1.244161871,0.875916028,0.342885433,-0.5388289
Mi Goreng Rasa Mi Ayam Istimewa,100 g,420,62,16,7,Lauk,0,0,0,0.016666667,0,0,0,0,0,1.096899608,1.240059791,0.840034149,-0.12637661,-0.84854898
Neoguri Udon,100 g,433.33,63.33,16.67,8.33,Masakan,0,0,0,0.019223225,0,0,0,0,0,1.151174311,1.264700535,0.875916028,0.042736628,-0.749535075
Mikuya Ramen Tori Kara Flavor,100 g,450,62.5,17.5,9.17,Masakan,0,0,0,0.020377778,0,0,0,0,0,1.21748185,1.249367586,0.918602784,0.14005746,-0.705999434
Ayam Bawang,100 g,453.33,61.33,20,9.33,Lauk,0,0,0,0.020581034,0,0,0,0,0,1.230527527,1.227502015,1.036912083,0.157877672,-0.698409563
Selera Pedas Rasa Sup Tomat Pedas,100 g,457.14,62.86,18.57,10,Sayur,0,0,0,0.021875137,0,0,0,0,0,1.245374398,1.256035965,0.971005453,0.230238998,-0.65060164
Mie Selera Pedas Rasa Ayam Pedas Limau,100 g,458.82,68.24,16.47,9.41,Lauk,0,0,0,0.020509132,0,0,0,0,0,1.251894464,1.352553771,0.865343304,0.166707102,-0.70109194
Daging Dan Kulit Ayam Panggang,100 g,216,0,15.85,17.14,Lauk,0,0,0,0.079351852,0,0,1,0,1,0.063032475,-1.710248162,0.831815637,0.843239383,0.791122022
Ampela,100 g,145,0,2.66,30.14,Masakan,0,0,0,0.207862069,0,1,1,0,1,-0.457607791,-1.710248162,-0.538484482,1.585598826,1.809630405
Sayap Ayam Kulit Tidak Dimakan,100 g,201,0,8.06,30.21,Lauk,0,0,0,0.150298507,0,0,1,0,1,-0.03605967,-1.710248162,0.264126331,1.588870837,1.544804219
Leher Ayam,100 g,297,0,26.24,14.07,Lauk,0,0,0,0.047373737,0,0,1,0,0,0.530389774,-1.710248162,1.281771009,0.60814035,0.132161744
Hati Ayam,100 g,116,0,4.83,16.92,Lauk,0,0,0,0.145862069,0,0,1,0,1,-0.720851225,-1.710248162,-0.130138702,0.827471761,1.515320478
Ayam Goreng Tanpa Pelapis Kulit Dimakan,100 g,260,0,15.35,28.62,Lauk,0,0,0,0.110076923,0,0,1,0,1,0.329233466,-1.710248162,0.803905652,1.513091835,1.204283176
Daging Dada Dan Kulit Ayam Ayam Pedaging,100 g,172,0,9.25,20.85,Lauk,0,0,0,0.12122093,0,0,1,0,1,-0.242786634,-1.710248162,0.375835178,1.089002005,1.317075425
Dada Ayam Panggang Oven Bebas Lemak Iris,100 g,79,2.17,0.39,16.79,Lauk,0,0,0,0.212531646,1,1,1,0,1,-1.131216678,-1.183630239,-1.362019813,0.818083379,1.82396999
Ayam Cincang Buncis,100 g,144,19.23,3.69,9.23,Sayur,0,0,0,0.064097222,0,0,0,0,1,-0.466063878,0.087252218,-0.322000586,0.146765514,0.512729163
Ayam Potong Berbumbu,100 g,166.67,12.67,6,16,Lauk,0,0,0,0.09599808,0,0,0,0,1,-0.283292662,-0.236152685,0.032523265,0.759849875,1.035858063
Bakpao Ayam,100 g,239,41.9,2.61,12.46,Lauk,0,0,0,0.052133891,0,1,0,1,1,0.206324036,0.810467514,-0.550426051,0.469500823,0.249631427
Nasi Ayam Hainan,100 g,200,24,8,10,Lauk,0,0,0,0.05,0,0,0,0,0,-0.042840854,0.276503544,0.258128474,0.230238998,0.197935761
Hati Ayam Goreng,100 g,172,1.11,6.43,25.78,Lauk,0,0,0,0.149883721,0,0,1,0,1,-0.242786634,-1.388156808,0.085820646,1.369447354,1.542117786
Ayam Goreng Mcd Spicy,100 g,273,9.9,16.8,19,Lauk,0,0,0,0.06959707,0,0,1,0,1,0.401991683,-0.408155115,0.88272705,0.970907345,0.619856836
Ayam Bakar Kulit Tidak Dimakan,100 g,188,0,7.35,28.69,Lauk,0,0,0,0.152606383,0,0,1,0,1,-0.126058968,-1.710248162,0.190579515,1.516494032,1.559495258
Rolade Ayam,100 g,132.53,7.23,6.02,14.46,Lauk,0,0,0,0.109107372,0,0,1,0,1,-0.566010015,-0.607644106,0.035070851,0.639971602,1.193665309
Daging Burung Dara,100 g,142,0,7.5,17.5,Lauk,0,0,0,0.123239437,0,0,1,0,1,-0.483095397,-1.710248162,0.206603555,0.868721938,1.335801247
French Blackpepper Bento,100 g,162.07,22.07,4.14,8.97,Masakan,0,0,0,0.055346455,0,0,0,0,1,-0.318958726,0.203423384,-0.241429422,0.117471814,0.324619435
Ayam Balado,100 g,207,3,10,23,Lauk,0,0,0,0.111111111,0,0,1,0,1,0.004156805,-1.056419784,0.440024212,1.216815769,1.215460134
Opor Ayam,100 g,163,5.6,8.67,16.53,Lauk,0,0,0,0.101411043,0,0,1,0,1,-0.311693483,-0.754201808,0.323034462,0.799144797,1.104366621
Ayam Masak Merah,100 g,131,7.53,4.31,16.01,Lauk,0,0,0,0.12221374,0,0,1,0,1,-0.579776695,-0.583047064,-0.212738565,0.760600081,1.326347468
Ayam Ricarica,100 g,202,3.71,11.41,20.49,Lauk,0,0,0,0.101435644,0,0,1,0,1,-0.029301206,-0.9622095,0.550102647,1.066650232,1.104666833
Dada Ayam Goreng Ada Lapisan Kulit Tidak Dimakan,100 g,184,0,4.68,33.34,Lauk,0,0,0,0.181195652,0,0,1,0,1,-0.154592867,-1.710248162,-0.153217478,1.729645425,1.710055699
Dada Ayam Goreng Tanpa Pelapis Kulit Dimakan,100 g,216,0,9.1,31.67,Lauk,0,0,0,0.14662037,0,0,1,0,1,0.063032475,-1.710248162,0.362459433,1.655844492,1.520479068
Dada Ayam Kulit Tidak Dimakan,100 g,164,0,3.54,30.76,Lauk,0,0,0,0.187560976,0,0,1,0,1,-0.303912488,-1.710248162,-0.350510048,1.614382145,1.736869623
Ayam Geprek,100 g,263,7.6,17.99,17.61,Lauk,0,0,0,0.066958175,0,0,1,0,1,0.34623817,-0.577399309,0.942950786,0.876431036,0.569464815
Ayam Suwir,100 g,112,0,2.07,21.86,Lauk,0,0,0,0.195178571,0,1,1,0,1,-0.760525714,-1.710248162,-0.690561946,1.150212451,1.766310831
Mi Goreng Original,100 g,120,24,3.33,0,Masakan,0,0,0,0,0,0,0,1,0,-0.682085899,0.276503544,-0.391976285,-1.931501751,-1.592191924
Dada Ayam Panggang Atau Goreng Dilapisi Kulit,100 g,261,9.48,13.27,24.47,Lauk,0,0,0,0.093754789,0,0,1,0,1,0.334916354,-0.43695985,0.678280727,1.299146845,1.005982125
Paha Ayam Kulit Tidak Dimakan,100 g,207,0,10.79,25.72,Lauk,0,0,0,0.124251208,0,0,1,0,1,0.004156805,-1.710248162,0.503256359,1.366286816,1.345003575
Ayam Woku,100 g,117,0.68,5.14,16.11,Lauk,0,0,0,0.137692308,0,0,1,0,1,-0.711076685,-1.493340561,-0.084191198,0.768083273,1.456444382
